Level,Date and Time,Source,Event ID,Task Category,Log,Computer
Error,9/19/2017 8:59:10 AM,EventCreate,1,None,Application,djkvdihost330.jakarta01.com,JAKARTA01\guestacc09  
Error,9/19/2017 8:58:52 AM,EventCreate,1,None,Application,djkvdihost155.jakarta01.com,JAKARTA01\mahendrars  
Error,9/19/2017 8:58:26 AM,EventCreate,1,None,Application,djkvdihost425.jakarta01.com,JAKARTA01\rininta  
Error,9/19/2017 8:57:14 AM,EventCreate,1,None,Application,djkvdihost544.jakarta01.com,JAKARTA01\karmelita  
Error,9/19/2017 8:57:09 AM,EventCreate,1,None,Application,djkvdihost283.jakarta01.com,JAKARTA01\maulina  
Error,9/19/2017 8:56:09 AM,EventCreate,1,None,Application,djkvdihost210.jakarta01.com,JAKARTA01\Rio  
Error,9/19/2017 8:55:56 AM,EventCreate,1,None,Application,djkvdihost070.jakarta01.com,JAKARTA01\army  
Error,9/19/2017 8:55:44 AM,EventCreate,1,None,Application,djkvdihost355.jakarta01.com,JAKARTA01\kiky  
Error,9/19/2017 8:55:38 AM,EventCreate,1,None,Application,djkvdihost448.jakarta01.com,JAKARTA01\adityo yuwono  
Error,9/19/2017 8:55:38 AM,EventCreate,1,None,Application,djkvdihost532.jakarta01.com,JAKARTA01\diana  
Error,9/19/2017 8:55:07 AM,EventCreate,1,None,Application,djkvdihost442.jakarta01.com,JAKARTA01\adang  
Error,9/19/2017 8:54:58 AM,EventCreate,1,None,Application,djkvdihost250.jakarta01.com,JAKARTA01\nurfadila  
Error,9/19/2017 8:54:57 AM,EventCreate,1,None,Application,djkvdihost770.jakarta01.com,JAKARTA01\wang  
Error,9/19/2017 8:54:39 AM,EventCreate,1,None,Application,djkvdihost624.jakarta01.com,JAKARTA01\jidromann  
Error,9/19/2017 8:54:29 AM,EventCreate,1,None,Application,djkvdihost548.jakarta01.com,JAKARTA01\dessy  
Error,9/19/2017 8:54:27 AM,EventCreate,1,None,Application,djkvdihost676.jakarta01.com,JAKARTA01\haryadi  
Error,9/19/2017 8:54:22 AM,EventCreate,1,None,Application,djkvdihost442.jakarta01.com,JAKARTA01\adang  
Error,9/19/2017 8:53:45 AM,EventCreate,1,None,Application,djkvdihost453.jakarta01.com,JAKARTA01\DanielAW  
Error,9/19/2017 8:54:02 AM,EventCreate,1,None,Application,djkvdihost428.jakarta01.com,JAKARTA01\olly  
Error,9/19/2017 8:54:00 AM,EventCreate,1,None,Application,djkvdihost225.jakarta01.com,JAKARTA01\Rumata  
Error,9/19/2017 8:53:20 AM,EventCreate,1,None,Application,djkvdihost573.jakarta01.com,JAKARTA01\Adhi Nur  
Error,9/19/2017 8:53:42 AM,Application Error,1000,(100),Application,djkvdihost453.jakarta01.com,"Faulting application name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Faulting module name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Exception code: 0xc0000005
Fault offset: 0x008924c7
Faulting process id: 0x1d18
Faulting application start time: 0x01d330e37ba6ca6b
Faulting application path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Faulting module path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Report Id: 5cc59b43-9cdd-11e7-ab77-0050569f4331"
Error,9/19/2017 8:53:27 AM,EventCreate,1,None,Application,djkvdihost479.jakarta01.com,JAKARTA01\indriani  
Error,9/19/2017 8:53:23 AM,EventCreate,1,None,Application,djkvdihost217.jakarta01.com,JAKARTA01\Erlisa  
Error,9/19/2017 8:53:15 AM,Application Error,1000,(100),Application,djkvdihost573.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x63c
Faulting application start time: 0x01d330943ce1bcf4
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 4c9cd19f-9cdd-11e7-8dab-0050569f6f7b"
Error,9/19/2017 8:53:10 AM,EventCreate,1,None,Application,djkvdihost206.jakarta01.com,JAKARTA01\isnaini  
Error,9/19/2017 8:53:06 AM,EventCreate,1,None,Application,djkvdihost405.jakarta01.com,JAKARTA01\AdhiNu  
Error,9/19/2017 8:52:48 AM,EventCreate,1,None,Application,djkvdihost643.jakarta01.com,JAKARTA01\bahar  
Error,9/19/2017 8:52:40 AM,EventCreate,1,None,Application,djkvdihost291.jakarta01.com,JAKARTA01\aynie  
Error,9/19/2017 8:52:04 AM,EventCreate,1,None,Application,djkvdihost780.jakarta01.com,JAKARTA01\andika  
Error,9/19/2017 8:51:27 AM,EventCreate,1,None,Application,djkvdihost024.jakarta01.com,JAKARTA01\robi  
Error,9/19/2017 8:51:00 AM,EventCreate,1,None,Application,djkvdihost073.jakarta01.com,JAKARTA01\yoedo  
Error,9/19/2017 8:49:49 AM,EventCreate,1,None,Application,djkvdihost220.jakarta01.com,JAKARTA01\andi almira  
Error,9/19/2017 8:49:20 AM,EventCreate,1,None,Application,djkvdihost308.jakarta01.com,JAKARTA01\GuestSKA08  
Error,9/19/2017 8:49:43 AM,EventCreate,1,None,Application,djkvdihost299.jakarta01.com,JAKARTA01\mohammad  
Error,9/19/2017 8:49:15 AM,EventCreate,1,None,Application,djkvdihost446.jakarta01.com,JAKARTA01\sanggra  
Error,9/19/2017 8:48:43 AM,EventCreate,1,None,Application,djkvdihost215.jakarta01.com,JAKARTA01\mazy  
Error,9/19/2017 8:48:40 AM,Application Error,1000,(100),Application,djkvdihost215.jakarta01.com,"Faulting application name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Faulting module name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Exception code: 0xc0000005
Fault offset: 0x008924c7
Faulting process id: 0x111c
Faulting application start time: 0x01d330e1ca378168
Faulting application path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Faulting module path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Report Id: a8e875c8-9cdc-11e7-b0e3-0050569f5b38"
Error,9/19/2017 8:48:36 AM,EventCreate,1,None,Application,djkvdihost127.jakarta01.com,JAKARTA01\alifah  
Error,9/19/2017 8:48:34 AM,Application Error,1000,(100),Application,djkvdihost127.jakarta01.com,"Faulting application name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Faulting module name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Exception code: 0xc0000005
Fault offset: 0x008924c4
Faulting process id: 0x112c
Faulting application start time: 0x01d330e2596f1980
Faulting application path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Faulting module path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Report Id: a4f4fa05-9cdc-11e7-b7c1-0050569f1a21"
Error,9/19/2017 8:48:06 AM,EventCreate,1,None,Application,djkvdihost728.jakarta01.com,JAKARTA01\regina  
Error,9/19/2017 8:48:25 AM,EventCreate,1,None,Application,djkvdihost350.jakarta01.com,JAKARTA01\vina febria  
Error,9/19/2017 8:48:16 AM,EventCreate,1,None,Application,djkvdihost220.jakarta01.com,JAKARTA01\andi almira  
Error,9/19/2017 8:48:00 AM,Application Error,1000,(100),Application,djkvdihost220.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x634
Faulting application start time: 0x01d32f2b79aca28c
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 90adfc28-9cdc-11e7-88f5-0050569f20aa"
Error,9/19/2017 8:47:54 AM,EventCreate,1,None,Application,djkvdihost220.jakarta01.com,JAKARTA01\andi almira  
Error,9/19/2017 8:48:21 AM,EventCreate,1,None,Application,djkvdihost308.jakarta01.com,JAKARTA01\GuestSKA08  
Error,9/19/2017 8:48:10 AM,EventCreate,1,None,Application,djkvdihost078.jakarta01.com,JAKARTA01\ridjal  
Error,9/19/2017 8:47:48 AM,EventCreate,1,None,Application,djkvdihost728.jakarta01.com,JAKARTA01\regina  
Error,9/19/2017 8:46:39 AM,WSH,1,None,Application,djkvdihost220.jakarta01.com,"CN=Andi Almira Christantrirama password will expire in 1 day(s) at 20/09/2017 07:54:26

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/19/2017 8:46:59 AM,EventCreate,1,None,Application,djkvdihost768.jakarta01.com,JAKARTA01\primaningtyas  
Error,9/19/2017 8:46:37 AM,WSH,1,None,Application,djkvdihost220.jakarta01.com,"CN=Andi Almira Christantrirama password will expire in 1 day(s) at 20/09/2017 07:54:26

Press CTRL + ALT + DEL and select the ""Change a password"" option."
Error,9/19/2017 8:46:05 AM,EventCreate,1,None,Application,djkvdihost241.jakarta01.com,JAKARTA01\nyimas  
Error,9/19/2017 8:45:43 AM,EventCreate,1,None,Application,djkvdihost180.jakarta01.com,JAKARTA01\GUESTISD33  
Error,9/19/2017 8:44:59 AM,EventCreate,1,None,Application,djkvdihost579.jakarta01.com,JAKARTA01\payogi  
Error,9/19/2017 8:44:34 AM,EventCreate,1,None,Application,djkvdihost426.jakarta01.com,JAKARTA01\mpinto  
Error,9/19/2017 8:44:05 AM,EventCreate,1,None,Application,djkvdihost305.jakarta01.com,JAKARTA01\nur endah  
Error,9/19/2017 8:44:02 AM,Application Error,1000,(100),Application,djkvdihost305.jakarta01.com,"Faulting application name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Faulting module name: OUTLOOK.EXE, version: 15.0.4919.1001, time stamp: 0x58d20482
Exception code: 0xc0000005
Fault offset: 0x008924c4
Faulting process id: 0x19b4
Faulting application start time: 0x01d330e0359f29e4
Faulting application path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Faulting module path: C:\Program Files\Microsoft Office\Office15\OUTLOOK.EXE
Report Id: 0313385c-9cdc-11e7-8a23-0050569f3ae1"
Error,9/19/2017 8:44:24 AM,EventCreate,1,None,Application,djkvdihost004.jakarta01.com,JAKARTA01\christopher  
Error,9/19/2017 8:43:20 AM,EventCreate,1,None,Application,djkvdihost191.jakarta01.com,JAKARTA01\rahman  
Error,9/19/2017 8:43:16 AM,EventCreate,1,None,Application,djkvdihost400.jakarta01.com,JAKARTA01\guestisd20  
Error,9/19/2017 8:42:15 AM,EventCreate,1,None,Application,djkvdihost316.jakarta01.com,JAKARTA01\septi  
Error,9/19/2017 8:41:40 AM,EventCreate,1,None,Application,djkvdihost113.jakarta01.com,JAKARTA01\DedyW  
Error,9/19/2017 8:41:08 AM,EventCreate,1,None,Application,djkvdihost464.jakarta01.com,JAKARTA01\MahendraR  
Error,9/19/2017 8:40:47 AM,EventCreate,1,None,Application,djkvdihost049.jakarta01.com,JAKARTA01\guestisd25  
Error,9/19/2017 8:40:30 AM,EventCreate,1,None,Application,djkvdihost195.jakarta01.com,JAKARTA01\hafsia  
Error,9/19/2017 8:40:03 AM,EventCreate,1,None,Application,djkvdihost739.jakarta01.com,JAKARTA01\MFIRMAN  
Error,9/19/2017 8:39:46 AM,EventCreate,1,None,Application,djkvdihost802.jakarta01.com,JAKARTA01\widya utami  
Error,9/19/2017 8:39:06 AM,EventCreate,1,None,Application,djkvdihost163.jakarta01.com,JAKARTA01\Marlina  
Error,9/19/2017 8:38:54 AM,EventCreate,1,None,Application,djkvdihost354.jakarta01.com,JAKARTA01\guestISD50  
Error,9/19/2017 8:38:35 AM,EventCreate,1,None,Application,djkvdihost499.jakarta01.com,JAKARTA01\Letitia  
Error,9/19/2017 8:38:26 AM,EventCreate,1,None,Application,djkvdihost791.jakarta01.com,JAKARTA01\dolly  
Error,9/19/2017 8:38:03 AM,EventCreate,1,None,Application,djkvdihost571.jakarta01.com,JAKARTA01\badrudin  
Error,9/19/2017 8:37:31 AM,EventCreate,1,None,Application,djkvdihost336.jakarta01.com,JAKARTA01\mochammad  
Error,9/19/2017 8:36:53 AM,EventCreate,1,None,Application,djkvdihost382.jakarta01.com,JAKARTA01\m iqbal  
Error,9/19/2017 8:37:10 AM,EventCreate,1,None,Application,djkvdihost198.jakarta01.com,JAKARTA01\heriyadi  
Error,9/19/2017 8:36:37 AM,EventCreate,1,None,Application,djkvdihost227.jakarta01.com,JAKARTA01\hersiari  
Error,9/19/2017 8:36:31 AM,EventCreate,1,None,Application,djkvdihost318.jakarta01.com,JAKARTA01\Ronald Hertanto  
Error,9/19/2017 8:36:25 AM,EventCreate,1,None,Application,djkvdihost508.jakarta01.com,JAKARTA01\yosie  
Error,9/19/2017 8:35:57 AM,EventCreate,1,None,Application,djkvdihost121.jakarta01.com,JAKARTA01\RatiAF  
Error,9/19/2017 8:35:55 AM,Application Error,1000,(100),Application,djkvdihost121.jakarta01.com,"Faulting application name: Ccsu.Desktopall.exe, version: 1.4.2.1, time stamp: 0x599670f7
Faulting module name: KERNELBASE.dll, version: 6.1.7601.23714, time stamp: 0x58bf87a4
Exception code: 0xe0434352
Fault offset: 0x0000845d
Faulting process id: 0x1bb8
Faulting application start time: 0x01d330e7a237cf3b
Faulting application path: T:\bin\Debug\Ccsu.Desktopall.exe
Faulting module path: C:\Windows\system32\KERNELBASE.dll
Report Id: e07f137b-9cda-11e7-a133-0050569f69fa"
Error,9/19/2017 8:36:20 AM,EventCreate,1,None,Application,djkvdihost467.jakarta01.com,JAKARTA01\ardiana  
Error,9/19/2017 8:34:31 AM,EventCreate,1,None,Application,djkvdihost361.jakarta01.com,JAKARTA01\guestisd27  
Error,9/19/2017 8:34:03 AM,EventCreate,1,None,Application,djkvdihost660.jakarta01.com,JAKARTA01\mery  
Error,9/19/2017 8:33:59 AM,EventCreate,1,None,Application,djkvdihost660.jakarta01.com,JAKARTA01\mery  
Error,9/19/2017 8:33:56 AM,EventCreate,1,None,Application,djkvdihost654.jakarta01.com,JAKARTA01\findal  
Error,9/19/2017 8:33:22 AM,EventCreate,1,None,Application,djkvdihost012.jakarta01.com,JAKARTA01\Guestisd31  
Error,9/19/2017 8:33:16 AM,EventCreate,1,None,Application,djkvdihost143.jakarta01.com,JAKARTA01\yulia rifanda  
Error,9/19/2017 8:32:57 AM,EventCreate,1,None,Application,djkvdihost392.jakarta01.com,JAKARTA01\yudistira  
Error,9/19/2017 8:32:41 AM,EventCreate,1,None,Application,djkvdihost281.jakarta01.com,JAKARTA01\meltsaury  
Error,9/19/2017 8:32:31 AM,EventCreate,1,None,Application,djkvdihost493.jakarta01.com,JAKARTA01\rudini  
Error,9/19/2017 8:32:28 AM,EventCreate,1,None,Application,djkvdihost650.jakarta01.com,JAKARTA01\GuestISD42  
Error,9/19/2017 8:31:46 AM,EventCreate,1,None,Application,djkvdihost845.jakarta01.com,JAKARTA01\hastari  
Error,9/19/2017 8:31:44 AM,Application Error,1000,(100),Application,djkvdihost845.jakarta01.com,"Faulting application name: EXCEL.EXE, version: 15.0.4919.1000, time stamp: 0x58c7ab0f
Faulting module name: EXCEL.EXE, version: 15.0.4919.1000, time stamp: 0x58c7ab0f
Exception code: 0xc0000005
Fault offset: 0x0003902c
Faulting process id: 0x11f0
Faulting application start time: 0x01d330d6471a0878
Faulting application path: C:\Program Files\Microsoft Office\Office15\EXCEL.EXE
Faulting module path: C:\Program Files\Microsoft Office\Office15\EXCEL.EXE
Report Id: 4ae7e9ea-9cda-11e7-9fdc-0050569f2023"
Error,9/19/2017 8:31:42 AM,EventCreate,1,None,Application,djkvdihost143.jakarta01.com,JAKARTA01\yulia rifanda  
Error,9/19/2017 8:31:35 AM,EventCreate,1,None,Application,djkvdihost157.jakarta01.com,JAKARTA01\andre cahyono  
Error,9/19/2017 8:31:05 AM,EventCreate,1,None,Application,djkvdihost519.jakarta01.com,JAKARTA01\Didik  
Error,9/19/2017 8:30:42 AM,EventCreate,1,None,Application,djkvdihost786.jakarta01.com,JAKARTA01\eka  
Error,9/19/2017 8:28:55 AM,EventCreate,1,None,Application,djkvdihost035.jakarta01.com,JAKARTA01\Priellya  
Error,9/19/2017 8:27:43 AM,EventCreate,1,None,Application,djkvdihost115.jakarta01.com,JAKARTA01\Darmawati  
Error,9/19/2017 8:27:41 AM,EventCreate,1,None,Application,djkvdihost636.jakarta01.com,JAKARTA01\christian2  
Error,9/19/2017 8:27:21 AM,EventCreate,1,None,Application,djkvdihost008.jakarta01.com,JAKARTA01\satria graha  
Error,9/19/2017 8:26:40 AM,EventCreate,1,None,Application,djkvdihost767.jakarta01.com,JAKARTA01\GUESTISD32  
Error,9/19/2017 8:26:04 AM,EventCreate,1,None,Application,djkvdihost332.jakarta01.com,JAKARTA01\dadang  
Error,9/19/2017 8:25:55 AM,Application Error,1000,(100),Application,djkvdihost332.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x634
Faulting application start time: 0x01d3306fe1eeb34d
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 7ad2549a-9cd9-11e7-8896-0050569f1ea1"
Error,9/19/2017 8:26:16 AM,EventCreate,1,None,Application,djkvdihost159.jakarta01.com,JAKARTA01\idams  
Error,9/19/2017 8:26:04 AM,EventCreate,1,None,Application,djkvdihost691.jakarta01.com,JAKARTA01\diena  
Error,9/19/2017 8:26:03 AM,EventCreate,1,None,Application,djkvdihost394.jakarta01.com,JAKARTA01\naldi  
Error,9/19/2017 8:25:59 AM,EventCreate,1,None,Application,djkvdihost161.jakarta01.com,JAKARTA01\ALFIYAH  
Error,9/19/2017 8:25:50 AM,EventCreate,1,None,Application,djkvdihost030.jakarta01.com,JAKARTA01\samsul  
Error,9/19/2017 8:25:25 AM,EventCreate,1,None,Application,djkvdihost332.jakarta01.com,JAKARTA01\dadang  
Error,9/19/2017 8:25:21 AM,EventCreate,1,None,Application,djkvdihost833.jakarta01.com,JAKARTA01\clarissa  
Error,9/19/2017 8:24:43 AM,EventCreate,1,None,Application,djkvdihost092.jakarta01.com,JAKARTA01\vinka  
Error,9/19/2017 8:24:37 AM,EventCreate,1,None,Application,djkvdihost141.jakarta01.com,JAKARTA01\Sunaryo  
Error,9/19/2017 8:23:49 AM,EventCreate,1,None,Application,djkvdihost343.jakarta01.com,JAKARTA01\ario  
Error,9/19/2017 8:24:05 AM,EventCreate,1,None,Application,djkvdihost286.jakarta01.com,JAKARTA01\inna  
Error,9/19/2017 8:24:03 AM,EventCreate,1,None,Application,djkvdihost260.jakarta01.com,JAKARTA01\GUESTISD26  
Error,9/19/2017 8:24:01 AM,EventCreate,1,None,Application,djkvdihost651.jakarta01.com,JAKARTA01\nurhayani  
Error,9/19/2017 8:23:41 AM,Application Error,1000,(100),Application,djkvdihost343.jakarta01.com,"Faulting application name: spoolsv.exe, version: 6.1.7601.17777, time stamp: 0x4f35efc3
Faulting module name: msvcrt.dll, version: 7.0.7601.17744, time stamp: 0x4eeaf722
Exception code: 0xc0000005
Fault offset: 0x0000aa14
Faulting process id: 0x634
Faulting application start time: 0x01d3306207ff0e8c
Faulting application path: C:\Windows\System32\spoolsv.exe
Faulting module path: C:\Windows\system32\msvcrt.dll
Report Id: 2b7ef916-9cd9-11e7-870f-0050569f2873"
Error,9/19/2017 8:23:29 AM,EventCreate,1,None,Application,djkvdihost208.jakarta01.com,JAKARTA01\yenaretsa  
Error,9/19/2017 8:23:15 AM,EventCreate,1,None,Application,djkvdihost622.jakarta01.com,JAKARTA01\Tino  
Error,9/19/2017 8:22:20 AM,EventCreate,1,None,Application,djkvdihost235.jakarta01.com,JAKARTA01\nadea  
Error,9/19/2017 8:21:48 AM,EventCreate,1,None,Application,djkvdihost440.jakarta01.com,JAKARTA01\kurniawan  
Error,9/19/2017 8:21:42 AM,EventCreate,1,None,Application,djkvdihost552.jakarta01.com,JAKARTA01\janu  
Error,9/19/2017 8:20:18 AM,EventCreate,1,None,Application,djkvdihost822.jakarta01.com,JAKARTA01\enrikko  
Error,9/19/2017 8:20:48 AM,EventCreate,1,None,Application,djkvdihost074.jakarta01.com,JAKARTA01\teddy  
Error,9/19/2017 8:20:32 AM,EventCreate,1,None,Application,djkvdihost057.jakarta01.com,JAKARTA01\JanuardiI  
Error,9/19/2017 8:20:12 AM,EventCreate,1,None,Application,djkvdihost708.jakarta01.com,JAKARTA01\ibahtiar  
